Operation,Request time,Response time
SendNotification,4/5/2023 17:45:22.250,4/5/2023 17:45:41.950
GetPaymentList,4/5/2023 17:58:13.480,4/5/2023 17:58:17.780
SendNotification,4/5/2023 18:11:04.710,4/5/2023 18:11:10.510
ModifyItem,4/5/2023 18:23:55.940,4/5/2023 18:24:08.440
GetItem,4/5/2023 18:36:47.170,4/5/2023 18:37:17.470
SetPayment,4/5/2023 18:49:38.400,4/5/2023 18:49:50.100
SetDeliveryAddress,4/5/2023 19:02:29.630,4/5/2023 19:02:53.230
ModifyItem,4/5/2023 19:15:20.860,4/5/2023 19:15:32.060
GetOrderList,4/5/2023 19:28:12.090,4/5/2023 19:28:13.490
GetOrder,4/5/2023 19:41:03.320,4/5/2023 19:41:08.520
GetPaymentMethods,4/5/2023 19:53:54.550,4/5/2023 19:54:13.050
GetPaymentList,4/5/2023 20:06:45.780,4/5/2023 20:07:12.580
GetItem,4/5/2023 20:19:37.010,4/5/2023 20:20:03.910
Login,4/5/2023 20:32:28.240,4/5/2023 20:32:54.040
GetItemList,4/5/2023 20:45:19.470,4/5/2023 20:45:35.370
GetTrackingData,4/5/2023 20:58:10.700,4/5/2023 20:58:35.600
GetItemList,4/5/2023 21:11:01.930,4/5/2023 21:11:20.030
SendNotification,4/5/2023 21:23:53.160,4/5/2023 21:23:54.560
SetDeliveryAddress,4/5/2023 21:36:44.390,4/5/2023 21:37:11.190
GetPaymentMethods,4/5/2023 21:49:35.620,4/5/2023 21:50:03.020
SetPayment,4/5/2023 22:02:26.850,4/5/2023 22:02:30.650
Login,4/5/2023 22:15:18.080,4/5/2023 22:15:42.480
GetOrder,4/5/2023 22:28:09.310,4/5/2023 22:28:24.810
GetItemList,4/5/2023 22:41:00.540,4/5/2023 22:41:16.840
GetOrderList,4/5/2023 22:53:51.770,4/5/2023 22:54:04.970
AddItemToOrder,4/5/2023 23:06:43.000,4/5/2023 23:07:13.700
SendNotification,4/5/2023 23:19:34.230,4/5/2023 23:19:44.930
GetOrderList,4/5/2023 23:32:25.460,4/5/2023 23:32:56.260
ModifyOrder,4/5/2023 23:45:16.690,4/5/2023 23:45:26.090
ModifyOrder,4/5/2023 23:58:07.920,4/5/2023 23:58:29.420
GetPaymentMethods,5/5/2023 00:10:59.150,5/5/2023 00:11:12.250
SetDeliveryAddress,5/5/2023 00:23:50.380,5/5/2023 00:23:53.580
GetTrackingData,5/5/2023 00:36:41.610,5/5/2023 00:36:53.610
GetTrackingData,5/5/2023 00:49:32.840,5/5/2023 00:50:06.140
GetItem,5/5/2023 01:02:24.070,5/5/2023 01:02:48.770
SendNotification,5/5/2023 01:15:15.300,5/5/2023 01:15:22.900
SetDeliveryAddress,5/5/2023 01:28:06.530,5/5/2023 01:28:24.530
ModifyItem,5/5/2023 01:40:57.760,5/5/2023 01:41:01.860
GetPaymentMethods,5/5/2023 01:53:48.990,5/5/2023 01:53:50.390
GetOrder,5/5/2023 02:06:40.220,5/5/2023 02:06:44.420
ModifyOrder,5/5/2023 02:19:31.450,5/5/2023 02:19:32.350
Login,5/5/2023 02:32:22.680,5/5/2023 02:32:52.580
GetOrder,5/5/2023 02:45:13.910,5/5/2023 02:45:37.110
GetPaymentMethods,5/5/2023 02:58:05.140,5/5/2023 02:58:31.140
GetItem,5/5/2023 03:10:56.370,5/5/2023 03:11:07.470
SetDeliveryAddress,5/5/2023 03:23:47.600,5/5/2023 03:24:20.700
GetOrderList,5/5/2023 03:36:38.830,5/5/2023 03:36:56.730
GetPaymentList,5/5/2023 03:49:30.060,5/5/2023 03:49:57.560
ModifyOrder,5/5/2023 04:02:21.290,5/5/2023 04:02:25.690
ModifyOrder,5/5/2023 04:15:12.520,5/5/2023 04:15:21.720
GetPaymentMethods,5/5/2023 04:28:03.750,5/5/2023 04:28:06.650
SendNotification,5/5/2023 04:40:54.980,5/5/2023 04:41:04.680
AddItemToOrder,5/5/2023 04:53:46.210,5/5/2023 04:54:18.010
GetOrderList,5/5/2023 05:06:37.440,5/5/2023 05:06:53.140
GetItemList,5/5/2023 05:19:28.670,5/5/2023 05:19:46.870
GetItem,5/5/2023 05:32:19.900,5/5/2023 05:32:46.200
ModifyItem,5/5/2023 05:45:11.130,5/5/2023 05:45:20.430
GetOrder,5/5/2023 05:58:02.360,5/5/2023 05:58:27.860
Login,5/5/2023 06:10:53.590,5/5/2023 06:11:26.590
SetPayment,5/5/2023 06:23:44.820,5/5/2023 06:23:45.720
GetPaymentList,5/5/2023 06:36:36.050,5/5/2023 06:37:09.250
GetOrderList,5/5/2023 06:49:27.280,5/5/2023 06:49:34.480
GetOrderList,5/5/2023 07:02:18.510,5/5/2023 07:02:24.710
GetOrder,5/5/2023 07:15:09.740,5/5/2023 07:15:39.140
GetPaymentMethods,5/5/2023 07:28:00.970,5/5/2023 07:28:20.070
ModifyItem,5/5/2023 07:40:52.200,5/5/2023 07:41:08.900
GetPaymentMethods,5/5/2023 07:53:43.430,5/5/2023 07:54:00.630
SetPayment,5/5/2023 08:06:34.660,5/5/2023 08:06:36.060
SetDeliveryAddress,5/5/2023 08:19:25.890,5/5/2023 08:19:34.990
GetItemList,5/5/2023 08:32:17.120,5/5/2023 08:32:34.720
ModifyItem,5/5/2023 08:45:08.350,5/5/2023 08:45:20.550
AddItemToOrder,5/5/2023 08:57:59.580,5/5/2023 08:58:11.280
GetTrackingData,5/5/2023 09:10:50.810,5/5/2023 09:11:23.310
SetPayment,5/5/2023 09:23:42.040,5/5/2023 09:23:58.840
GetPaymentMethods,5/5/2023 09:36:33.270,5/5/2023 09:36:59.170
GetPaymentMethods,5/5/2023 09:49:24.500,5/5/2023 09:49:41.700
GetTrackingData,5/5/2023 10:02:15.730,5/5/2023 10:02:48.030
AddItemToOrder,5/5/2023 10:15:06.960,5/5/2023 10:15:25.860
GetOrder,5/5/2023 10:27:58.190,5/5/2023 10:28:28.190
GetItem,5/5/2023 10:40:49.420,5/5/2023 10:40:53.920
SetDeliveryAddress,5/5/2023 10:53:40.650,5/5/2023 10:54:14.250
Login,5/5/2023 11:06:31.880,5/5/2023 11:06:37.080
ModifyItem,5/5/2023 11:19:23.110,5/5/2023 11:19:23.210
AddItemToOrder,5/5/2023 11:32:14.340,5/5/2023 11:32:23.740
AddItemToOrder,5/5/2023 11:45:05.570,5/5/2023 11:45:22.370
GetPaymentMethods,5/5/2023 11:57:56.800,5/5/2023 11:58:15.100
GetOrderList,5/5/2023 12:10:48.030,5/5/2023 12:11:18.630
GetItemList,5/5/2023 12:23:39.260,5/5/2023 12:23:55.960
GetItemList,5/5/2023 12:36:30.490,5/5/2023 12:36:37.590
GetPaymentList,5/5/2023 12:49:21.720,5/5/2023 12:49:33.020
GetItem,5/5/2023 13:02:12.950,5/5/2023 13:02:22.450
AddItemToOrder,5/5/2023 13:15:04.180,5/5/2023 13:15:28.580
SetPayment,5/5/2023 13:27:55.410,5/5/2023 13:28:19.910
GetItem,5/5/2023 13:40:46.640,5/5/2023 13:40:51.840
GetPaymentList,5/5/2023 13:53:37.870,5/5/2023 13:53:52.070
GetPaymentMethods,5/5/2023 14:06:29.100,5/5/2023 14:06:43.300
AddItemToOrder,5/5/2023 14:19:20.330,5/5/2023 14:19:48.430
GetItem,5/5/2023 14:32:11.560,5/5/2023 14:32:22.060
SetPayment,5/5/2023 14:45:02.790,5/5/2023 14:45:32.290
ModifyItem,5/5/2023 14:57:54.020,5/5/2023 14:58:17.620
SendNotification,5/5/2023 15:10:45.250,5/5/2023 15:10:50.750
SetPayment,5/5/2023 15:23:36.480,5/5/2023 15:24:00.680
GetPaymentMethods,5/5/2023 15:36:27.710,5/5/2023 15:36:48.610
GetOrderList,5/5/2023 15:49:18.940,5/5/2023 15:49:42.440
SetDeliveryAddress,5/5/2023 16:02:10.170,5/5/2023 16:02:39.170
GetPaymentList,5/5/2023 16:15:01.400,5/5/2023 16:15:29.500
GetItem,5/5/2023 16:27:52.630,5/5/2023 16:27:56.830
GetPaymentList,5/5/2023 16:40:43.860,5/5/2023 16:40:45.860
GetPaymentMethods,5/5/2023 16:53:35.090,5/5/2023 16:53:39.990
SetDeliveryAddress,5/5/2023 17:06:26.320,5/5/2023 17:06:52.620
GetTrackingData,5/5/2023 17:19:17.550,5/5/2023 17:19:24.450
SetDeliveryAddress,5/5/2023 17:32:08.780,5/5/2023 17:32:09.680
GetPaymentMethods,5/5/2023 17:45:00.010,5/5/2023 17:45:07.310
GetPaymentList,5/5/2023 17:57:51.240,5/5/2023 17:58:01.040
SendNotification,5/5/2023 18:10:42.470,5/5/2023 18:10:54.770
SetPayment,5/5/2023 18:23:33.700,5/5/2023 18:24:05.200
GetPaymentMethods,5/5/2023 18:36:24.930,5/5/2023 18:36:39.630
SendNotification,5/5/2023 18:49:16.160,5/5/2023 18:49:24.360
ModifyOrder,5/5/2023 19:02:07.390,5/5/2023 19:02:27.690
AddItemToOrder,5/5/2023 19:14:58.620,5/5/2023 19:15:05.120
GetOrder,5/5/2023 19:27:49.850,5/5/2023 19:28:16.150
GetOrder,5/5/2023 19:40:41.080,5/5/2023 19:40:58.980
SetPayment,5/5/2023 19:53:32.310,5/5/2023 19:53:56.410
GetItemList,5/5/2023 20:06:23.540,5/5/2023 20:06:43.440
GetPaymentMethods,5/5/2023 20:19:14.770,5/5/2023 20:19:30.170
GetOrderList,5/5/2023 20:32:06.000,5/5/2023 20:32:14.700
GetItemList,5/5/2023 20:44:57.230,5/5/2023 20:44:58.330
Login,5/5/2023 20:57:48.460,5/5/2023 20:57:50.160
AddItemToOrder,5/5/2023 21:10:39.690,5/5/2023 21:11:01.690
ModifyItem,5/5/2023 21:23:30.920,5/5/2023 21:23:45.020
GetPaymentMethods,5/5/2023 21:36:22.150,5/5/2023 21:36:36.050
AddItemToOrder,5/5/2023 21:49:13.380,5/5/2023 21:49:43.080
GetItem,5/5/2023 22:02:04.610,5/5/2023 22:02:31.310
AddItemToOrder,5/5/2023 22:14:55.840,5/5/2023 22:14:58.840
ModifyItem,5/5/2023 22:27:47.070,5/5/2023 22:27:47.670
SetDeliveryAddress,5/5/2023 22:40:38.300,5/5/2023 22:41:07.900
GetPaymentList,5/5/2023 22:53:29.530,5/5/2023 22:53:32.130
GetPaymentMethods,5/5/2023 23:06:20.760,5/5/2023 23:06:41.860
GetItemList,5/5/2023 23:19:11.990,5/5/2023 23:19:32.990
SetPayment,5/5/2023 23:32:03.220,5/5/2023 23:32:32.420
GetTrackingData,5/5/2023 23:44:54.450,5/5/2023 23:44:55.050
GetPaymentMethods,5/5/2023 23:57:45.680,5/5/2023 23:58:00.480
GetOrderList,6/5/2023 00:10:36.910,6/5/2023 00:10:57.010
GetPaymentList,6/5/2023 00:23:28.140,6/5/2023 00:23:44.440
ModifyOrder,6/5/2023 00:36:19.370,6/5/2023 00:36:28.670
SetDeliveryAddress,6/5/2023 00:49:10.600,6/5/2023 00:49:16.200
SendNotification,6/5/2023 01:02:01.830,6/5/2023 01:02:05.430
ModifyOrder,6/5/2023 01:14:53.060,6/5/2023 01:15:15.860
ModifyOrder,6/5/2023 01:27:44.290,6/5/2023 01:28:02.290
SetDeliveryAddress,6/5/2023 01:40:35.520,6/5/2023 01:40:39.120
SendNotification,6/5/2023 01:53:26.750,6/5/2023 01:53:54.150
SetPayment,6/5/2023 02:06:17.980,6/5/2023 02:06:31.180
GetOrderList,6/5/2023 02:19:09.210,6/5/2023 02:19:20.210
GetItem,6/5/2023 02:32:00.440,6/5/2023 02:32:18.940
Login,6/5/2023 02:44:51.670,6/5/2023 02:45:11.470
ModifyOrder,6/5/2023 02:57:42.900,6/5/2023 02:57:44.500
AddItemToOrder,6/5/2023 03:10:34.130,6/5/2023 03:10:43.330
GetOrderList,6/5/2023 03:23:25.360,6/5/2023 03:23:30.660
GetOrder,6/5/2023 03:36:16.590,6/5/2023 03:36:29.290
ModifyItem,6/5/2023 03:49:07.820,6/5/2023 03:49:30.220
AddItemToOrder,6/5/2023 04:01:59.050,6/5/2023 04:02:19.150
GetOrder,6/5/2023 04:14:50.280,6/5/2023 04:14:54.680
SetPayment,6/5/2023 04:27:41.510,6/5/2023 04:27:44.510
ModifyOrder,6/5/2023 04:40:32.740,6/5/2023 04:40:56.440
GetPaymentMethods,6/5/2023 04:53:23.970,6/5/2023 04:53:52.870
GetPaymentList,6/5/2023 05:06:15.200,6/5/2023 05:06:24.200
GetItemList,6/5/2023 05:19:06.430,6/5/2023 05:19:27.330
GetItem,6/5/2023 05:31:57.660,6/5/2023 05:32:04.160
SetPayment,6/5/2023 05:44:48.890,6/5/2023 05:45:07.790
GetOrder,6/5/2023 05:57:40.120,6/5/2023 05:57:58.020
Login,6/5/2023 06:10:31.350,6/5/2023 06:10:32.750
SendNotification,6/5/2023 06:23:22.580,6/5/2023 06:23:35.380
SetPayment,6/5/2023 06:36:13.810,6/5/2023 06:36:22.810
SetPayment,6/5/2023 06:49:05.040,6/5/2023 06:49:33.540
GetItemList,6/5/2023 07:01:56.270,6/5/2023 07:02:19.970
GetPaymentMethods,6/5/2023 07:14:47.500,6/5/2023 07:14:54.600
SetDeliveryAddress,6/5/2023 07:27:38.730,6/5/2023 07:27:58.930
GetPaymentList,6/5/2023 07:40:29.960,6/5/2023 07:40:57.560
GetOrder,6/5/2023 07:53:21.190,6/5/2023 07:53:32.790
GetOrderList,6/5/2023 08:06:12.420,6/5/2023 08:06:26.920
GetOrder,6/5/2023 08:19:03.650,6/5/2023 08:19:34.150
ModifyOrder,6/5/2023 08:31:54.880,6/5/2023 08:32:04.380
SendNotification,6/5/2023 08:44:46.110,6/5/2023 08:45:17.010
SetDeliveryAddress,6/5/2023 08:57:37.340,6/5/2023 08:57:50.540
SetDeliveryAddress,6/5/2023 09:10:28.570,6/5/2023 09:10:43.170
AddItemToOrder,6/5/2023 09:23:19.800,6/5/2023 09:23:38.300
SendNotification,6/5/2023 09:36:11.030,6/5/2023 09:36:25.130
GetOrderList,6/5/2023 09:49:02.260,6/5/2023 09:49:04.860
GetPaymentMethods,6/5/2023 10:01:53.490,6/5/2023 10:02:21.190
AddItemToOrder,6/5/2023 10:14:44.720,6/5/2023 10:15:16.120
Login,6/5/2023 10:27:35.950,6/5/2023 10:28:06.150
GetItemList,6/5/2023 10:40:27.180,6/5/2023 10:40:44.880
GetOrder,6/5/2023 10:53:18.410,6/5/2023 10:53:32.210
GetTrackingData,6/5/2023 11:06:09.640,6/5/2023 11:06:36.140
SendNotification,6/5/2023 11:19:00.870,6/5/2023 11:19:08.370
GetPaymentMethods,6/5/2023 11:31:52.100,6/5/2023 11:31:52.600
ModifyOrder,6/5/2023 11:44:43.330,6/5/2023 11:44:52.330
GetPaymentMethods,6/5/2023 11:57:34.560,6/5/2023 11:57:35.360
GetPaymentList,6/5/2023 12:10:25.790,6/5/2023 12:10:57.090
GetOrder,6/5/2023 12:23:17.020,6/5/2023 12:23:37.520
GetPaymentList,6/5/2023 12:36:08.250,6/5/2023 12:36:18.450
GetTrackingData,6/5/2023 12:48:59.480,6/5/2023 12:49:13.680
Login,6/5/2023 13:01:50.710,6/5/2023 13:01:53.610
ModifyItem,6/5/2023 13:14:41.940,6/5/2023 13:14:44.940
SetPayment,6/5/2023 13:27:33.170,6/5/2023 13:27:33.570
ModifyItem,6/5/2023 13:40:24.400,6/5/2023 13:40:45.900
GetItemList,6/5/2023 13:53:15.630,6/5/2023 13:53:20.030
ModifyOrder,6/5/2023 14:06:06.860,6/5/2023 14:06:11.660
GetItemList,6/5/2023 14:18:58.090,6/5/2023 14:19:01.290
SetPayment,6/5/2023 14:31:49.320,6/5/2023 14:31:54.220
Login,6/5/2023 14:44:40.550,6/5/2023 14:44:53.050
AddItemToOrder,6/5/2023 14:57:31.780,6/5/2023 14:57:58.980
SetDeliveryAddress,6/5/2023 15:10:23.010,6/5/2023 15:10:42.610
AddItemToOrder,6/5/2023 15:23:14.240,6/5/2023 15:23:42.940
AddItemToOrder,6/5/2023 15:36:05.470,6/5/2023 15:36:22.970
GetItem,6/5/2023 15:48:56.700,6/5/2023 15:49:26.500
SendNotification,6/5/2023 16:01:47.930,6/5/2023 16:01:53.830
GetItemList,6/5/2023 16:14:39.160,6/5/2023 16:15:06.160
Login,6/5/2023 16:27:30.390,6/5/2023 16:27:44.990
GetOrder,6/5/2023 16:40:21.620,6/5/2023 16:40:50.120
AddItemToOrder,6/5/2023 16:53:12.850,6/5/2023 16:53:18.150
GetOrder,6/5/2023 17:06:04.080,6/5/2023 17:06:28.580
GetItem,6/5/2023 17:18:55.310,6/5/2023 17:19:12.510
ModifyItem,6/5/2023 17:31:46.540,6/5/2023 17:31:52.440
SetPayment,6/5/2023 17:44:37.770,6/5/2023 17:44:45.570
AddItemToOrder,6/5/2023 17:57:29.000,6/5/2023 17:57:43.000
SetDeliveryAddress,6/5/2023 18:10:20.230,6/5/2023 18:10:28.930
GetOrder,6/5/2023 18:23:11.460,6/5/2023 18:23:16.060
GetPaymentMethods,6/5/2023 18:36:02.690,6/5/2023 18:36:35.990
Login,6/5/2023 18:48:53.920,6/5/2023 18:49:09.320
SetDeliveryAddress,6/5/2023 19:01:45.150,6/5/2023 19:02:01.950
AddItemToOrder,6/5/2023 19:14:36.380,6/5/2023 19:14:42.380
SetDeliveryAddress,6/5/2023 19:27:27.610,6/5/2023 19:27:44.110
GetPaymentMethods,6/5/2023 19:40:18.840,6/5/2023 19:40:43.840
SetPayment,6/5/2023 19:53:10.070,6/5/2023 19:53:36.070
GetItem,6/5/2023 20:06:01.300,6/5/2023 20:06:11.200
ModifyOrder,6/5/2023 20:18:52.530,6/5/2023 20:18:59.130
GetItemList,6/5/2023 20:31:43.760,6/5/2023 20:32:15.360
GetOrder,6/5/2023 20:44:34.990,6/5/2023 20:44:57.490
SetDeliveryAddress,6/5/2023 20:57:26.220,6/5/2023 20:57:41.120
Login,6/5/2023 21:10:17.450,6/5/2023 21:10:51.050
SendNotification,6/5/2023 21:23:08.680,6/5/2023 21:23:32.780
GetItem,6/5/2023 21:35:59.910,6/5/2023 21:36:29.910
SetDeliveryAddress,6/5/2023 21:48:51.140,6/5/2023 21:49:23.740
ModifyOrder,6/5/2023 22:01:42.370,6/5/2023 22:01:57.070
GetTrackingData,6/5/2023 22:14:33.600,6/5/2023 22:15:07.500
GetPaymentMethods,6/5/2023 22:27:24.830,6/5/2023 22:27:30.330
AddItemToOrder,6/5/2023 22:40:16.060,6/5/2023 22:40:44.860
GetPaymentList,6/5/2023 22:53:07.290,6/5/2023 22:53:36.390
Login,6/5/2023 23:05:58.520,6/5/2023 23:06:15.620
GetItem,6/5/2023 23:18:49.750,6/5/2023 23:18:57.050
GetPaymentMethods,6/5/2023 23:31:40.980,6/5/2023 23:32:12.880
GetPaymentMethods,6/5/2023 23:44:32.210,6/5/2023 23:44:33.010
ModifyOrder,6/5/2023 23:57:23.440,6/5/2023 23:57:27.240
Login,7/5/2023 00:10:14.670,7/5/2023 00:10:17.570
Login,7/5/2023 00:23:05.900,7/5/2023 00:23:11.300
SendNotification,7/5/2023 00:35:57.130,7/5/2023 00:36:22.130
GetItem,7/5/2023 00:48:48.360,7/5/2023 00:48:52.660
GetTrackingData,7/5/2023 01:01:39.590,7/5/2023 01:01:48.690
GetItem,7/5/2023 01:14:30.820,7/5/2023 01:14:51.320
GetOrderList,7/5/2023 01:27:22.050,7/5/2023 01:27:22.850
Login,7/5/2023 01:40:13.280,7/5/2023 01:40:16.080
ModifyOrder,7/5/2023 01:53:04.510,7/5/2023 01:53:07.910
GetOrderList,7/5/2023 02:05:55.740,7/5/2023 02:06:20.640
GetPaymentMethods,7/5/2023 02:18:46.970,7/5/2023 02:19:06.470
GetPaymentMethods,7/5/2023 02:31:38.200,7/5/2023 02:31:45.800
SetDeliveryAddress,7/5/2023 02:44:29.430,7/5/2023 02:44:30.130
SetDeliveryAddress,7/5/2023 02:57:20.660,7/5/2023 02:57:43.360
SendNotification,7/5/2023 03:10:11.890,7/5/2023 03:10:42.090
GetPaymentMethods,7/5/2023 03:23:03.120,7/5/2023 03:23:23.220
GetItem,7/5/2023 03:35:54.350,7/5/2023 03:36:14.450
GetOrderList,7/5/2023 03:48:45.580,7/5/2023 03:49:09.580
GetItem,7/5/2023 04:01:36.810,7/5/2023 04:02:07.810
GetItemList,7/5/2023 04:14:28.040,7/5/2023 04:14:52.740
SendNotification,7/5/2023 04:27:19.270,7/5/2023 04:27:43.070
GetOrder,7/5/2023 04:40:10.500,7/5/2023 04:40:27.300
GetOrder,7/5/2023 04:53:01.730,7/5/2023 04:53:22.330
GetOrderList,7/5/2023 05:05:52.960,7/5/2023 05:06:18.960
AddItemToOrder,7/5/2023 05:18:44.190,7/5/2023 05:18:56.290
ModifyOrder,7/5/2023 05:31:35.420,7/5/2023 05:31:56.020
GetItem,7/5/2023 05:44:26.650,7/5/2023 05:44:28.750
AddItemToOrder,7/5/2023 05:57:17.880,7/5/2023 05:57:46.380
GetTrackingData,7/5/2023 06:10:09.110,7/5/2023 06:10:13.110
GetItemList,7/5/2023 06:23:00.340,7/5/2023 06:23:09.940
Login,7/5/2023 06:35:51.570,7/5/2023 06:36:22.170
SetDeliveryAddress,7/5/2023 06:48:42.800,7/5/2023 06:48:55.700
SetDeliveryAddress,7/5/2023 07:01:34.030,7/5/2023 07:01:47.230
ModifyItem,7/5/2023 07:14:25.260,7/5/2023 07:14:27.860
ModifyItem,7/5/2023 07:27:16.490,7/5/2023 07:27:37.290
SendNotification,7/5/2023 07:40:07.720,7/5/2023 07:40:39.620
GetPaymentMethods,7/5/2023 07:52:58.950,7/5/2023 07:53:26.250
SendNotification,7/5/2023 08:05:50.180,7/5/2023 08:05:59.680
GetTrackingData,7/5/2023 08:18:41.410,7/5/2023 08:19:04.110
GetItem,7/5/2023 08:31:32.640,7/5/2023 08:31:48.240
GetOrder,7/5/2023 08:44:23.870,7/5/2023 08:44:53.870
ModifyItem,7/5/2023 08:57:15.100,7/5/2023 08:57:42.100
GetTrackingData,7/5/2023 09:10:06.330,7/5/2023 09:10:27.130
GetItem,7/5/2023 09:22:57.560,7/5/2023 09:23:26.760
GetPaymentList,7/5/2023 09:35:48.790,7/5/2023 09:36:05.990
Login,7/5/2023 09:48:40.020,7/5/2023 09:48:41.320
SetPayment,7/5/2023 10:01:31.250,7/5/2023 10:01:35.950
ModifyOrder,7/5/2023 10:14:22.480,7/5/2023 10:14:41.580
ModifyOrder,7/5/2023 10:27:13.710,7/5/2023 10:27:13.910
SendNotification,7/5/2023 10:40:04.940,7/5/2023 10:40:16.740
Login,7/5/2023 10:52:56.170,7/5/2023 10:53:02.370
GetOrder,7/5/2023 11:05:47.400,7/5/2023 11:06:10.700
GetOrder,7/5/2023 11:18:38.630,7/5/2023 11:19:00.630
SetDeliveryAddress,7/5/2023 11:31:29.860,7/5/2023 11:31:54.460
GetItemList,7/5/2023 11:44:21.090,7/5/2023 11:44:44.990
SetPayment,7/5/2023 11:57:12.320,7/5/2023 11:57:21.220
SetPayment,7/5/2023 12:10:03.550,7/5/2023 12:10:29.050
GetPaymentMethods,7/5/2023 12:22:54.780,7/5/2023 12:23:10.080
SendNotification,7/5/2023 12:35:46.010,7/5/2023 12:36:17.210
SetDeliveryAddress,7/5/2023 12:48:37.240,7/5/2023 12:48:57.540
SetDeliveryAddress,7/5/2023 13:01:28.470,7/5/2023 13:01:35.470
SendNotification,7/5/2023 13:14:19.700,7/5/2023 13:14:25.400
ModifyOrder,7/5/2023 13:27:10.930,7/5/2023 13:27:30.330
GetItem,7/5/2023 13:40:02.160,7/5/2023 13:40:14.160
GetItemList,7/5/2023 13:52:53.390,7/5/2023 13:53:11.190
GetPaymentList,7/5/2023 14:05:44.620,7/5/2023 14:05:54.520
GetItemList,7/5/2023 14:18:35.850,7/5/2023 14:18:58.150
GetPaymentList,7/5/2023 14:31:27.080,7/5/2023 14:31:47.580
GetOrderList,7/5/2023 14:44:18.310,7/5/2023 14:44:51.210
GetOrder,7/5/2023 14:57:09.540,7/5/2023 14:57:19.940
Login,7/5/2023 15:10:00.770,7/5/2023 15:10:29.670
GetTrackingData,7/5/2023 15:22:52.000,7/5/2023 15:23:19.200
Login,7/5/2023 15:35:43.230,7/5/2023 15:36:13.830
ModifyOrder,7/5/2023 15:48:34.460,7/5/2023 15:48:42.160
SendNotification,7/5/2023 16:01:25.690,7/5/2023 16:01:39.390
SetDeliveryAddress,7/5/2023 16:14:16.920,7/5/2023 16:14:40.120
GetItem,7/5/2023 16:27:08.150,7/5/2023 16:27:20.150
GetPaymentMethods,7/5/2023 16:39:59.380,7/5/2023 16:40:10.880
ModifyOrder,7/5/2023 16:52:50.610,7/5/2023 16:52:53.410
ModifyOrder,7/5/2023 17:05:41.840,7/5/2023 17:05:59.440
GetOrderList,7/5/2023 17:18:33.070,7/5/2023 17:19:03.570
SendNotification,7/5/2023 17:31:24.300,7/5/2023 17:31:48.700
GetTrackingData,7/5/2023 17:44:15.530,7/5/2023 17:44:29.030
GetItemList,7/5/2023 17:57:06.760,7/5/2023 17:57:28.060
GetItemList,7/5/2023 18:09:57.990,7/5/2023 18:10:28.690
GetPaymentList,7/5/2023 18:22:49.220,7/5/2023 18:23:18.820
SetDeliveryAddress,7/5/2023 18:35:40.450,7/5/2023 18:36:01.050
GetPaymentList,7/5/2023 18:48:31.680,7/5/2023 18:48:56.580
AddItemToOrder,7/5/2023 19:01:22.910,7/5/2023 19:01:41.610
GetItem,7/5/2023 19:14:14.140,7/5/2023 19:14:26.040
GetPaymentList,7/5/2023 19:27:05.370,7/5/2023 19:27:38.470
GetItem,7/5/2023 19:39:56.600,7/5/2023 19:40:06.600
GetItemList,7/5/2023 19:52:47.830,7/5/2023 19:52:57.530
AddItemToOrder,7/5/2023 20:05:39.060,7/5/2023 20:06:05.660
GetPaymentList,7/5/2023 20:18:30.290,7/5/2023 20:18:39.290
GetPaymentList,7/5/2023 20:31:21.520,7/5/2023 20:31:50.820
ModifyItem,7/5/2023 20:44:12.750,7/5/2023 20:44:35.850
GetOrder,7/5/2023 20:57:03.980,7/5/2023 20:57:22.380
GetPaymentMethods,7/5/2023 21:09:55.210,7/5/2023 21:10:22.610
ModifyItem,7/5/2023 21:22:46.440,7/5/2023 21:23:01.040
GetPaymentList,7/5/2023 21:35:37.670,7/5/2023 21:35:46.670
SendNotification,7/5/2023 21:48:28.900,7/5/2023 21:48:37.500
GetOrderList,7/5/2023 22:01:20.130,7/5/2023 22:01:43.430
ModifyItem,7/5/2023 22:14:11.360,7/5/2023 22:14:19.060
GetOrder,7/5/2023 22:27:02.590,7/5/2023 22:27:30.390
GetOrder,7/5/2023 22:39:53.820,7/5/2023 22:39:57.320
Login,7/5/2023 22:52:45.050,7/5/2023 22:53:14.650
ModifyItem,7/5/2023 23:05:36.280,7/5/2023 23:05:37.280
GetItemList,7/5/2023 23:18:27.510,7/5/2023 23:18:47.410
GetPaymentList,7/5/2023 23:31:18.740,7/5/2023 23:31:36.040
SendNotification,7/5/2023 23:44:09.970,7/5/2023 23:44:17.370
GetOrderList,7/5/2023 23:57:01.200,7/5/2023 23:57:33.300
SetPayment,8/5/2023 00:09:52.430,8/5/2023 00:10:04.930
GetItemList,8/5/2023 00:22:43.660,8/5/2023 00:23:16.860
SetDeliveryAddress,8/5/2023 00:35:34.890,8/5/2023 00:35:59.990
SetPayment,8/5/2023 00:48:26.120,8/5/2023 00:48:31.920
SetDeliveryAddress,8/5/2023 01:01:17.350,8/5/2023 01:01:39.550
GetPaymentMethods,8/5/2023 01:14:08.580,8/5/2023 01:14:12.380
GetTrackingData,8/5/2023 01:26:59.810,8/5/2023 01:27:25.610
GetItem,8/5/2023 01:39:51.040,8/5/2023 01:40:04.140
AddItemToOrder,8/5/2023 01:52:42.270,8/5/2023 01:53:10.570
