Operation,Request time,Response time
SendNotification,4/1/2023 18:46:16.710,4/1/2023 18:46:58.810
GetPaymentMethods,4/1/2023 18:59:07.940,4/1/2023 18:59:18.940
ModifyItem,4/1/2023 19:11:59.170,4/1/2023 19:12:36.370
ModifyItem,4/1/2023 19:24:50.400,4/1/2023 19:26:03.200
ModifyItem,4/1/2023 19:37:41.630,4/1/2023 19:40:03.530
GetItemList,4/1/2023 19:50:32.860,4/1/2023 19:50:51.960
GetPaymentMethods,4/1/2023 20:03:24.090,4/1/2023 20:03:50.990
AddItemToOrder,4/1/2023 20:16:15.320,4/1/2023 20:16:33.220
GetPaymentList,4/1/2023 20:29:06.550,4/1/2023 20:29:55.350
SetPayment,4/1/2023 20:41:57.780,4/1/2023 20:42:01.480
GetOrder,4/1/2023 20:54:49.010,4/1/2023 20:55:30.410
GetOrder,4/1/2023 21:07:40.240,4/1/2023 21:07:48.440
GetPaymentList,4/1/2023 21:20:31.470,4/1/2023 21:21:01.270
GetItemList,4/1/2023 21:33:22.700,4/1/2023 21:34:00.600
ModifyItem,4/1/2023 21:46:13.930,4/1/2023 21:48:13.430
AddItemToOrder,4/1/2023 21:59:05.160,4/1/2023 21:59:39.460
AddItemToOrder,4/1/2023 22:11:56.390,4/1/2023 22:12:17.290
GetPaymentMethods,4/1/2023 22:24:47.620,4/1/2023 22:25:16.320
SendNotification,4/1/2023 22:37:38.850,4/1/2023 22:37:51.050
SetPayment,4/1/2023 22:50:30.080,4/1/2023 22:50:44.580
GetOrderList,4/1/2023 23:03:21.310,4/1/2023 23:03:39.910
GetItem,4/1/2023 23:16:12.540,4/1/2023 23:16:34.140
GetOrderList,4/1/2023 23:29:03.770,4/1/2023 23:29:14.370
GetTrackingData,4/1/2023 23:41:55.000,4/1/2023 23:42:31.800
SendNotification,4/1/2023 23:54:46.230,4/1/2023 23:55:04.330
SetPayment,5/1/2023 00:07:37.460,5/1/2023 00:08:18.260
GetPaymentMethods,5/1/2023 00:20:28.690,5/1/2023 00:21:08.090
ModifyOrder,5/1/2023 00:33:19.920,5/1/2023 00:34:15.420
Login,5/1/2023 00:46:11.150,5/1/2023 00:46:41.150
SetDeliveryAddress,5/1/2023 00:59:02.380,5/1/2023 00:59:10.180
SetPayment,5/1/2023 01:11:53.610,5/1/2023 01:12:04.010
GetOrder,5/1/2023 01:24:44.840,5/1/2023 01:25:14.240
GetOrder,5/1/2023 01:37:36.070,5/1/2023 01:37:51.870
AddItemToOrder,5/1/2023 01:50:27.300,5/1/2023 01:51:06.100
SetDeliveryAddress,5/1/2023 02:03:18.530,5/1/2023 02:03:47.630
ModifyItem,5/1/2023 02:16:09.760,5/1/2023 02:16:48.560
GetPaymentList,5/1/2023 02:29:00.990,5/1/2023 02:29:04.090
ModifyOrder,5/1/2023 02:41:52.220,5/1/2023 02:43:48.520
SetDeliveryAddress,5/1/2023 02:54:43.450,5/1/2023 02:54:53.450
AddItemToOrder,5/1/2023 03:07:34.680,5/1/2023 03:07:53.280
ModifyOrder,5/1/2023 03:20:25.910,5/1/2023 03:21:26.910
ModifyItem,5/1/2023 03:33:17.140,5/1/2023 03:35:01.540
GetPaymentMethods,5/1/2023 03:46:08.370,5/1/2023 03:46:51.470
ModifyItem,5/1/2023 03:58:59.600,5/1/2023 04:00:45.200
GetOrder,5/1/2023 04:11:50.830,5/1/2023 04:12:38.530
GetItem,5/1/2023 04:24:42.060,5/1/2023 04:24:57.160
GetItem,5/1/2023 04:37:33.290,5/1/2023 04:38:22.990
GetOrder,5/1/2023 04:50:24.520,5/1/2023 04:51:05.720
GetOrder,5/1/2023 05:03:15.750,5/1/2023 05:03:16.150
ModifyOrder,5/1/2023 05:16:06.980,5/1/2023 05:17:03.080
GetTrackingData,5/1/2023 05:28:58.210,5/1/2023 05:29:42.710
GetItemList,5/1/2023 05:41:49.440,5/1/2023 05:41:53.840
GetPaymentList,5/1/2023 05:54:40.670,5/1/2023 05:55:08.470
SetPayment,5/1/2023 06:07:31.900,5/1/2023 06:07:39.300
ModifyItem,5/1/2023 06:20:23.130,5/1/2023 06:22:24.730
GetPaymentList,5/1/2023 06:33:14.360,5/1/2023 06:33:57.260
GetOrderList,5/1/2023 06:46:05.590,5/1/2023 06:46:38.490
ModifyItem,5/1/2023 06:58:56.820,5/1/2023 07:00:21.320
SetPayment,5/1/2023 07:11:48.050,5/1/2023 07:12:25.450
GetItem,5/1/2023 07:24:39.280,5/1/2023 07:25:07.880
GetItem,5/1/2023 07:37:30.510,5/1/2023 07:38:10.810
Login,5/1/2023 07:50:21.740,5/1/2023 07:50:34.940
GetItemList,5/1/2023 08:03:12.970,5/1/2023 08:03:17.070
GetPaymentList,5/1/2023 08:16:04.200,5/1/2023 08:16:23.100
ModifyItem,5/1/2023 08:28:55.430,5/1/2023 08:31:26.030
SendNotification,5/1/2023 08:41:46.660,5/1/2023 08:42:29.960
Login,5/1/2023 08:54:37.890,5/1/2023 08:55:03.790
GetPaymentMethods,5/1/2023 09:07:29.120,5/1/2023 09:07:52.120
Login,5/1/2023 09:20:20.350,5/1/2023 09:20:39.750
GetPaymentList,5/1/2023 09:33:11.580,5/1/2023 09:33:29.480
GetPaymentMethods,5/1/2023 09:46:02.810,5/1/2023 09:46:12.510
ModifyItem,5/1/2023 09:58:54.040,5/1/2023 10:00:25.240
ModifyOrder,5/1/2023 10:11:45.270,5/1/2023 10:12:42.870
GetItem,5/1/2023 10:24:36.500,5/1/2023 10:25:13.000
GetItemList,5/1/2023 10:37:27.730,5/1/2023 10:38:14.830
SetDeliveryAddress,5/1/2023 10:50:18.960,5/1/2023 10:51:04.160
Login,5/1/2023 11:03:10.190,5/1/2023 11:03:15.890
GetOrderList,5/1/2023 11:16:01.420,5/1/2023 11:16:37.820
GetOrder,5/1/2023 11:28:52.650,5/1/2023 11:29:19.050
SetPayment,5/1/2023 11:41:43.880,5/1/2023 11:41:52.280
GetPaymentList,5/1/2023 11:54:35.110,5/1/2023 11:54:36.610
ModifyItem,5/1/2023 12:07:26.340,5/1/2023 12:09:08.440
SendNotification,5/1/2023 12:20:17.570,5/1/2023 12:20:23.670
SendNotification,5/1/2023 12:33:08.800,5/1/2023 12:33:22.700
GetOrderList,5/1/2023 12:46:00.030,5/1/2023 12:46:18.930
SendNotification,5/1/2023 12:58:51.260,5/1/2023 12:58:56.160
SendNotification,5/1/2023 13:11:42.490,5/1/2023 13:12:18.890
Login,5/1/2023 13:24:33.720,5/1/2023 13:24:48.520
Login,5/1/2023 13:37:24.950,5/1/2023 13:37:58.550
ModifyOrder,5/1/2023 13:50:16.180,5/1/2023 13:50:47.080
GetTrackingData,5/1/2023 14:03:07.410,5/1/2023 14:03:25.310
GetTrackingData,5/1/2023 14:15:58.640,5/1/2023 14:16:30.540
SetDeliveryAddress,5/1/2023 14:28:49.870,5/1/2023 14:29:24.670
GetOrderList,5/1/2023 14:41:41.100,5/1/2023 14:42:15.000
Login,5/1/2023 14:54:32.330,5/1/2023 14:54:47.230
ModifyItem,5/1/2023 15:07:23.560,5/1/2023 15:08:12.360
GetPaymentList,5/1/2023 15:20:14.790,5/1/2023 15:20:22.790
SetPayment,5/1/2023 15:33:06.020,5/1/2023 15:33:53.820
SetPayment,5/1/2023 15:45:57.250,5/1/2023 15:46:05.850
ModifyItem,5/1/2023 15:58:48.480,5/1/2023 16:00:43.280
GetOrderList,5/1/2023 16:11:39.710,5/1/2023 16:11:52.310
ModifyItem,5/1/2023 16:24:30.940,5/1/2023 16:25:58.640
GetPaymentList,5/1/2023 16:37:22.170,5/1/2023 16:37:40.870
SendNotification,5/1/2023 16:50:13.400,5/1/2023 16:50:28.000
GetOrderList,5/1/2023 17:03:04.630,5/1/2023 17:03:17.430
GetOrder,5/1/2023 17:15:55.860,5/1/2023 17:16:16.360
GetItemList,5/1/2023 17:28:47.090,5/1/2023 17:28:55.390
GetPaymentMethods,5/1/2023 17:41:38.320,5/1/2023 17:42:08.120
GetOrder,5/1/2023 17:54:29.550,5/1/2023 17:54:45.850
GetItem,5/1/2023 18:07:20.780,5/1/2023 18:07:54.380
Login,5/1/2023 18:20:12.010,5/1/2023 18:20:49.810
SendNotification,5/1/2023 18:33:03.240,5/1/2023 18:33:49.840
GetTrackingData,5/1/2023 18:45:54.470,5/1/2023 18:46:41.770
GetPaymentMethods,5/1/2023 18:58:45.700,5/1/2023 18:59:21.300
GetPaymentMethods,5/1/2023 19:11:36.930,5/1/2023 19:11:40.930
ModifyItem,5/1/2023 19:24:28.160,5/1/2023 19:25:06.660
GetPaymentList,5/1/2023 19:37:19.390,5/1/2023 19:37:38.090
GetTrackingData,5/1/2023 19:50:10.620,5/1/2023 19:50:14.320
GetOrder,5/1/2023 20:03:01.850,5/1/2023 20:03:36.450
SendNotification,5/1/2023 20:15:53.080,5/1/2023 20:16:05.580
GetOrder,5/1/2023 20:28:44.310,5/1/2023 20:29:14.910
SetPayment,5/1/2023 20:41:35.540,5/1/2023 20:42:07.440
ModifyItem,5/1/2023 20:54:26.770,5/1/2023 20:56:32.270
GetItem,5/1/2023 21:07:18.000,5/1/2023 21:08:03.500
Login,5/1/2023 21:20:09.230,5/1/2023 21:20:42.930
SetPayment,5/1/2023 21:33:00.460,5/1/2023 21:33:35.960
AddItemToOrder,5/1/2023 21:45:51.690,5/1/2023 21:46:00.490
GetPaymentMethods,5/1/2023 21:58:42.920,5/1/2023 21:58:47.520
GetItem,5/1/2023 22:11:34.150,5/1/2023 22:11:57.850
GetPaymentMethods,5/1/2023 22:24:25.380,5/1/2023 22:25:03.080
ModifyItem,5/1/2023 22:37:16.610,5/1/2023 22:37:41.110
ModifyOrder,5/1/2023 22:50:07.840,5/1/2023 22:50:57.740
GetOrder,5/1/2023 23:02:59.070,5/1/2023 23:03:20.570
AddItemToOrder,5/1/2023 23:15:50.300,5/1/2023 23:15:51.800
ModifyOrder,5/1/2023 23:28:41.530,5/1/2023 23:30:14.130
GetItem,5/1/2023 23:41:32.760,5/1/2023 23:42:11.160
GetTrackingData,5/1/2023 23:54:23.990,5/1/2023 23:54:44.390
GetPaymentMethods,6/1/2023 00:07:15.220,6/1/2023 00:07:47.820
SetPayment,6/1/2023 00:20:06.450,6/1/2023 00:20:33.950
SetDeliveryAddress,6/1/2023 00:32:57.680,6/1/2023 00:33:14.480
AddItemToOrder,6/1/2023 00:45:48.910,6/1/2023 00:45:59.410
GetPaymentMethods,6/1/2023 00:58:40.140,6/1/2023 00:59:22.740
GetOrder,6/1/2023 01:11:31.370,6/1/2023 01:11:48.570
SetDeliveryAddress,6/1/2023 01:24:22.600,6/1/2023 01:25:01.300
Login,6/1/2023 01:37:13.830,6/1/2023 01:37:56.430
GetItemList,6/1/2023 01:50:05.060,6/1/2023 01:50:06.960
GetPaymentList,6/1/2023 02:02:56.290,6/1/2023 02:03:34.790
SendNotification,6/1/2023 02:15:47.520,6/1/2023 02:16:19.720
SetDeliveryAddress,6/1/2023 02:28:38.750,6/1/2023 02:28:44.050
SetPayment,6/1/2023 02:41:29.980,6/1/2023 02:42:17.980
SendNotification,6/1/2023 02:54:21.210,6/1/2023 02:54:33.710
GetOrder,6/1/2023 03:07:12.440,6/1/2023 03:07:57.640
GetOrder,6/1/2023 03:20:03.670,6/1/2023 03:20:20.670
Login,6/1/2023 03:32:54.900,6/1/2023 03:33:04.400
SendNotification,6/1/2023 03:45:46.130,6/1/2023 03:46:03.930
SetDeliveryAddress,6/1/2023 03:58:37.360,6/1/2023 03:59:13.960
GetItemList,6/1/2023 04:11:28.590,6/1/2023 04:11:49.490
SetDeliveryAddress,6/1/2023 04:24:19.820,6/1/2023 04:24:50.720
GetItem,6/1/2023 04:37:11.050,6/1/2023 04:37:26.550
GetTrackingData,6/1/2023 04:50:02.280,6/1/2023 04:50:20.980
GetOrder,6/1/2023 05:02:53.510,6/1/2023 05:03:36.110
SendNotification,6/1/2023 05:15:44.740,6/1/2023 05:15:46.540
GetOrder,6/1/2023 05:28:35.970,6/1/2023 05:29:02.670
SetDeliveryAddress,6/1/2023 05:41:27.200,6/1/2023 05:42:11.200
Login,6/1/2023 05:54:18.430,6/1/2023 05:54:36.230
ModifyItem,6/1/2023 06:07:09.660,6/1/2023 06:07:30.660
SetPayment,6/1/2023 06:20:00.890,6/1/2023 06:20:32.990
GetPaymentList,6/1/2023 06:32:52.120,6/1/2023 06:32:59.720
GetPaymentList,6/1/2023 06:45:43.350,6/1/2023 06:46:26.750
GetOrder,6/1/2023 06:58:34.580,6/1/2023 06:59:20.780
GetPaymentList,6/1/2023 07:11:25.810,6/1/2023 07:11:53.810
SetDeliveryAddress,6/1/2023 07:24:17.040,6/1/2023 07:24:25.240
Login,6/1/2023 07:37:08.270,6/1/2023 07:37:29.070
GetTrackingData,6/1/2023 07:49:59.500,6/1/2023 07:50:03.800
GetPaymentList,6/1/2023 08:02:50.730,6/1/2023 08:03:03.830
AddItemToOrder,6/1/2023 08:15:41.960,6/1/2023 08:16:27.360
ModifyItem,6/1/2023 08:28:33.190,6/1/2023 08:28:48.690
GetPaymentList,6/1/2023 08:41:24.420,6/1/2023 08:41:53.420
GetPaymentMethods,6/1/2023 08:54:15.650,6/1/2023 08:54:52.550
AddItemToOrder,6/1/2023 09:07:06.880,6/1/2023 09:07:34.080
GetItemList,6/1/2023 09:19:58.110,6/1/2023 09:20:23.610
GetItemList,6/1/2023 09:32:49.340,6/1/2023 09:32:54.540
SendNotification,6/1/2023 09:45:40.570,6/1/2023 09:46:25.670
GetOrderList,6/1/2023 09:58:31.800,6/1/2023 09:59:01.200
Login,6/1/2023 10:11:23.030,6/1/2023 10:12:01.530
SendNotification,6/1/2023 10:24:14.260,6/1/2023 10:25:04.260
GetTrackingData,6/1/2023 10:37:05.490,6/1/2023 10:37:30.690
GetTrackingData,6/1/2023 10:49:56.720,6/1/2023 10:49:57.920
SetDeliveryAddress,6/1/2023 11:02:47.950,6/1/2023 11:03:29.950
ModifyItem,6/1/2023 11:15:39.180,6/1/2023 11:16:17.980
ModifyOrder,6/1/2023 11:28:30.410,6/1/2023 11:30:16.210
GetItemList,6/1/2023 11:41:21.640,6/1/2023 11:41:24.640
GetPaymentMethods,6/1/2023 11:54:12.870,6/1/2023 11:54:34.870
SetDeliveryAddress,6/1/2023 12:07:04.100,6/1/2023 12:07:26.300
GetPaymentList,6/1/2023 12:19:55.330,6/1/2023 12:20:20.430
SetDeliveryAddress,6/1/2023 12:32:46.560,6/1/2023 12:32:58.660
GetPaymentList,6/1/2023 12:45:37.790,6/1/2023 12:46:00.990
GetPaymentList,6/1/2023 12:58:29.020,6/1/2023 12:58:54.720
GetTrackingData,6/1/2023 13:11:20.250,6/1/2023 13:11:50.650
GetPaymentList,6/1/2023 13:24:11.480,6/1/2023 13:24:45.380
GetPaymentMethods,6/1/2023 13:37:02.710,6/1/2023 13:37:49.510
SendNotification,6/1/2023 13:49:53.940,6/1/2023 13:50:02.840
SendNotification,6/1/2023 14:02:45.170,6/1/2023 14:03:12.170
ModifyItem,6/1/2023 14:15:36.400,6/1/2023 14:17:41.800
GetOrderList,6/1/2023 14:28:27.630,6/1/2023 14:28:49.230
ModifyItem,6/1/2023 14:41:18.860,6/1/2023 14:43:32.960
Login,6/1/2023 14:54:10.090,6/1/2023 14:54:43.890
GetPaymentList,6/1/2023 15:07:01.320,6/1/2023 15:07:19.020
AddItemToOrder,6/1/2023 15:19:52.550,6/1/2023 15:20:06.350
GetItem,6/1/2023 15:32:43.780,6/1/2023 15:32:54.280
GetPaymentMethods,6/1/2023 15:45:35.010,6/1/2023 15:45:42.610
ModifyOrder,6/1/2023 15:58:26.240,6/1/2023 15:58:50.140
GetOrderList,6/1/2023 16:11:17.470,6/1/2023 16:11:45.170
SendNotification,6/1/2023 16:24:08.700,6/1/2023 16:24:28.400
SetDeliveryAddress,6/1/2023 16:36:59.930,6/1/2023 16:37:01.930
ModifyOrder,6/1/2023 16:49:51.160,6/1/2023 16:50:15.760
ModifyOrder,6/1/2023 17:02:42.390,6/1/2023 17:05:10.290
ModifyOrder,6/1/2023 17:15:33.620,6/1/2023 17:17:46.820
ModifyOrder,6/1/2023 17:28:24.850,6/1/2023 17:29:55.950
SetPayment,6/1/2023 17:41:16.080,6/1/2023 17:41:45.380
SendNotification,6/1/2023 17:54:07.310,6/1/2023 17:54:33.810
SetPayment,6/1/2023 18:06:58.540,6/1/2023 18:07:44.240
SetDeliveryAddress,6/1/2023 18:19:49.770,6/1/2023 18:20:13.070
ModifyOrder,6/1/2023 18:32:41.000,6/1/2023 18:35:12.300
ModifyOrder,6/1/2023 18:45:32.230,6/1/2023 18:47:35.730
GetOrderList,6/1/2023 18:58:23.460,6/1/2023 18:59:08.660
GetItem,6/1/2023 19:11:14.690,6/1/2023 19:11:41.690
Login,6/1/2023 19:24:05.920,6/1/2023 19:24:48.920
SetPayment,6/1/2023 19:36:57.150,6/1/2023 19:37:00.550
ModifyOrder,6/1/2023 19:49:48.380,6/1/2023 19:51:45.080
ModifyItem,6/1/2023 20:02:39.610,6/1/2023 20:04:40.510
AddItemToOrder,6/1/2023 20:15:30.840,6/1/2023 20:16:08.640
AddItemToOrder,6/1/2023 20:28:22.070,6/1/2023 20:28:42.470
ModifyItem,6/1/2023 20:41:13.300,6/1/2023 20:42:50.200
GetItem,6/1/2023 20:54:04.530,6/1/2023 20:54:22.830
GetItemList,6/1/2023 21:06:55.760,6/1/2023 21:07:01.360
GetTrackingData,6/1/2023 21:19:46.990,6/1/2023 21:20:21.990
AddItemToOrder,6/1/2023 21:32:38.220,6/1/2023 21:33:28.220
SetDeliveryAddress,6/1/2023 21:45:29.450,6/1/2023 21:45:46.150
SetDeliveryAddress,6/1/2023 21:58:20.680,6/1/2023 21:58:25.180
GetTrackingData,6/1/2023 22:11:11.910,6/1/2023 22:11:59.110
SetDeliveryAddress,6/1/2023 22:24:03.140,6/1/2023 22:24:45.540
GetPaymentMethods,6/1/2023 22:36:54.370,6/1/2023 22:37:07.070
GetOrder,6/1/2023 22:49:45.600,6/1/2023 22:50:22.600
GetTrackingData,6/1/2023 23:02:36.830,6/1/2023 23:03:06.630
GetOrderList,6/1/2023 23:15:28.060,6/1/2023 23:16:07.260
SetPayment,6/1/2023 23:28:19.290,6/1/2023 23:28:41.290
GetItem,6/1/2023 23:41:10.520,6/1/2023 23:41:47.020
SetPayment,6/1/2023 23:54:01.750,6/1/2023 23:54:15.650
GetOrder,7/1/2023 00:06:52.980,7/1/2023 00:06:59.580
GetPaymentList,7/1/2023 00:19:44.210,7/1/2023 00:20:23.810
GetItem,7/1/2023 00:32:35.440,7/1/2023 00:32:36.340
GetOrderList,7/1/2023 00:45:26.670,7/1/2023 00:45:57.370
SetDeliveryAddress,7/1/2023 00:58:17.900,7/1/2023 00:58:37.100
ModifyItem,7/1/2023 01:11:09.130,7/1/2023 01:11:28.730
SetDeliveryAddress,7/1/2023 01:24:00.360,7/1/2023 01:24:42.260
SetDeliveryAddress,7/1/2023 01:36:51.590,7/1/2023 01:37:25.090
SendNotification,7/1/2023 01:49:42.820,7/1/2023 01:49:51.920
GetItemList,7/1/2023 02:02:34.050,7/1/2023 02:03:05.450
GetPaymentMethods,7/1/2023 02:15:25.280,7/1/2023 02:16:12.180
SetDeliveryAddress,7/1/2023 02:28:16.510,7/1/2023 02:28:28.610
GetOrderList,7/1/2023 02:41:07.740,7/1/2023 02:41:30.540
GetOrderList,7/1/2023 02:53:58.970,7/1/2023 02:54:38.670
GetItem,7/1/2023 03:06:50.200,7/1/2023 03:06:50.600
GetTrackingData,7/1/2023 03:19:41.430,7/1/2023 03:20:25.630
GetOrder,7/1/2023 03:32:32.660,7/1/2023 03:32:45.360
GetPaymentList,7/1/2023 03:45:23.890,7/1/2023 03:46:11.390
GetTrackingData,7/1/2023 03:58:15.120,7/1/2023 03:58:36.420
SetPayment,7/1/2023 04:11:06.350,7/1/2023 04:11:23.950
GetOrder,7/1/2023 04:23:57.580,7/1/2023 04:24:13.980
SetDeliveryAddress,7/1/2023 04:36:48.810,7/1/2023 04:37:25.910
SetPayment,7/1/2023 04:49:40.040,7/1/2023 04:49:41.240
GetTrackingData,7/1/2023 05:02:31.270,7/1/2023 05:03:11.070
GetPaymentList,7/1/2023 05:15:22.500,7/1/2023 05:15:50.400
GetTrackingData,7/1/2023 05:28:13.730,7/1/2023 05:28:24.430
GetItemList,7/1/2023 05:41:04.960,7/1/2023 05:41:23.960
ModifyOrder,7/1/2023 05:53:56.190,7/1/2023 05:55:49.890
AddItemToOrder,7/1/2023 06:06:47.420,7/1/2023 06:07:22.820
ModifyOrder,7/1/2023 06:19:38.650,7/1/2023 06:21:37.850
GetOrderList,7/1/2023 06:32:29.880,7/1/2023 06:32:32.680
GetItemList,7/1/2023 06:45:21.110,7/1/2023 06:45:22.510
SendNotification,7/1/2023 06:58:12.340,7/1/2023 06:58:25.640
GetItemList,7/1/2023 07:11:03.570,7/1/2023 07:11:49.470
GetOrderList,7/1/2023 07:23:54.800,7/1/2023 07:24:38.000
GetOrder,7/1/2023 07:36:46.030,7/1/2023 07:36:49.930
GetOrder,7/1/2023 07:49:37.260,7/1/2023 07:50:00.760
SetDeliveryAddress,7/1/2023 08:02:28.490,7/1/2023 08:03:00.590
GetTrackingData,7/1/2023 08:15:19.720,7/1/2023 08:15:52.120
SetDeliveryAddress,7/1/2023 08:28:10.950,7/1/2023 08:28:56.450
GetItem,7/1/2023 08:41:02.180,7/1/2023 08:41:08.080
GetItem,7/1/2023 08:53:53.410,7/1/2023 08:54:13.410
GetItem,7/1/2023 09:06:44.640,7/1/2023 09:07:00.440
AddItemToOrder,7/1/2023 09:19:35.870,7/1/2023 09:19:39.470
SetPayment,7/1/2023 09:32:27.100,7/1/2023 09:32:54.000
GetPaymentList,7/1/2023 09:45:18.330,7/1/2023 09:45:32.030
GetOrder,7/1/2023 09:58:09.560,7/1/2023 09:58:10.760
AddItemToOrder,7/1/2023 10:11:00.790,7/1/2023 10:11:24.490
SetPayment,7/1/2023 10:23:52.020,7/1/2023 10:24:01.920
ModifyItem,7/1/2023 10:36:43.250,7/1/2023 10:37:51.750
SetDeliveryAddress,7/1/2023 10:49:34.480,7/1/2023 10:49:59.580
ModifyOrder,7/1/2023 11:02:25.710,7/1/2023 11:02:43.710
ModifyOrder,7/1/2023 11:15:16.940,7/1/2023 11:15:34.940
GetItem,7/1/2023 11:28:08.170,7/1/2023 11:28:42.370
SendNotification,7/1/2023 11:40:59.400,7/1/2023 11:41:34.700
GetTrackingData,7/1/2023 11:53:50.630,7/1/2023 11:54:17.930
GetItemList,7/1/2023 12:06:41.860,7/1/2023 12:07:27.660
GetPaymentList,7/1/2023 12:19:33.090,7/1/2023 12:19:36.090
GetTrackingData,7/1/2023 12:32:24.320,7/1/2023 12:32:59.020
SetPayment,7/1/2023 12:45:15.550,7/1/2023 12:45:59.250
GetItemList,7/1/2023 12:58:06.780,7/1/2023 12:58:33.580
Login,7/1/2023 13:10:58.010,7/1/2023 13:11:32.610
SetPayment,7/1/2023 13:23:49.240,7/1/2023 13:24:19.740
ModifyOrder,7/1/2023 13:36:40.470,7/1/2023 13:37:13.070
SetDeliveryAddress,7/1/2023 13:49:31.700,7/1/2023 13:49:54.900
SetDeliveryAddress,7/1/2023 14:02:22.930,7/1/2023 14:02:38.330
ModifyOrder,7/1/2023 14:15:14.160,7/1/2023 14:16:24.760
GetItemList,7/1/2023 14:28:05.390,7/1/2023 14:28:45.690
AddItemToOrder,7/1/2023 14:40:56.620,7/1/2023 14:41:30.220
Login,7/1/2023 14:53:47.850,7/1/2023 14:53:48.750
SendNotification,7/1/2023 15:06:39.080,7/1/2023 15:07:03.880
GetTrackingData,7/1/2023 15:19:30.310,7/1/2023 15:19:39.310
GetPaymentList,7/1/2023 15:32:21.540,7/1/2023 15:32:39.540
GetOrder,7/1/2023 15:45:12.770,7/1/2023 15:45:15.470
ModifyOrder,7/1/2023 15:58:04.000,7/1/2023 15:58:50.600
ModifyItem,7/1/2023 16:10:55.230,7/1/2023 16:10:56.730
GetPaymentList,7/1/2023 16:23:46.460,7/1/2023 16:24:08.260
SetDeliveryAddress,7/1/2023 16:36:37.690,7/1/2023 16:37:24.990
SetDeliveryAddress,7/1/2023 16:49:28.920,7/1/2023 16:49:55.520
SetPayment,7/1/2023 17:02:20.150,7/1/2023 17:02:23.150
Login,7/1/2023 17:15:11.380,7/1/2023 17:15:38.280
GetPaymentList,7/1/2023 17:28:02.610,7/1/2023 17:28:04.410
GetPaymentMethods,7/1/2023 17:40:53.840,7/1/2023 17:41:16.740
GetPaymentMethods,7/1/2023 17:53:45.070,7/1/2023 17:54:27.170
SetDeliveryAddress,7/1/2023 18:06:36.300,7/1/2023 18:07:20.000
GetPaymentMethods,7/1/2023 18:19:27.530,7/1/2023 18:19:59.130
GetItem,7/1/2023 18:32:18.760,7/1/2023 18:33:04.460
SetPayment,7/1/2023 18:45:09.990,7/1/2023 18:45:11.490
ModifyOrder,7/1/2023 18:58:01.220,7/1/2023 18:58:05.220
GetPaymentMethods,7/1/2023 19:10:52.450,7/1/2023 19:11:29.950
GetTrackingData,7/1/2023 19:23:43.680,7/1/2023 19:23:50.280
GetItem,7/1/2023 19:36:34.910,7/1/2023 19:37:11.110
GetPaymentList,7/1/2023 19:49:26.140,7/1/2023 19:49:34.440
ModifyOrder,7/1/2023 20:02:17.370,7/1/2023 20:03:01.170
GetPaymentList,7/1/2023 20:15:08.600,7/1/2023 20:15:27.800
GetOrder,7/1/2023 20:27:59.830,7/1/2023 20:28:49.630
GetItemList,7/1/2023 20:40:51.060,7/1/2023 20:41:24.360
GetTrackingData,7/1/2023 20:53:42.290,7/1/2023 20:54:06.190
GetPaymentList,7/1/2023 21:06:33.520,7/1/2023 21:07:01.020
ModifyItem,7/1/2023 21:19:24.750,7/1/2023 21:20:14.550
GetPaymentMethods,7/1/2023 21:32:15.980,7/1/2023 21:32:32.280
SendNotification,7/1/2023 21:45:07.210,7/1/2023 21:45:50.110
AddItemToOrder,7/1/2023 21:57:58.440,7/1/2023 21:58:08.740
SetDeliveryAddress,7/1/2023 22:10:49.670,7/1/2023 22:11:17.470
GetItemList,7/1/2023 22:23:40.900,7/1/2023 22:23:52.600
GetItem,7/1/2023 22:36:32.130,7/1/2023 22:37:03.730
AddItemToOrder,7/1/2023 22:49:23.360,7/1/2023 22:50:11.060
SetDeliveryAddress,7/1/2023 23:02:14.590,7/1/2023 23:02:53.390
GetItemList,7/1/2023 23:15:05.820,7/1/2023 23:15:09.620
GetOrder,7/1/2023 23:27:57.050,7/1/2023 23:28:23.950
GetTrackingData,7/1/2023 23:40:48.280,7/1/2023 23:40:59.080
ModifyOrder,7/1/2023 23:53:39.510,7/1/2023 23:56:06.410
SendNotification,8/1/2023 00:06:30.740,8/1/2023 00:06:50.840
Login,8/1/2023 00:19:21.970,8/1/2023 00:20:08.170
GetTrackingData,8/1/2023 00:32:13.200,8/1/2023 00:32:26.400
AddItemToOrder,8/1/2023 00:45:04.430,8/1/2023 00:45:08.830
SendNotification,8/1/2023 00:57:55.660,8/1/2023 00:58:32.660
AddItemToOrder,8/1/2023 01:10:46.890,8/1/2023 01:11:03.390
AddItemToOrder,8/1/2023 01:23:38.120,8/1/2023 01:24:22.420
SetPayment,8/1/2023 01:36:29.350,8/1/2023 01:36:29.550
SendNotification,8/1/2023 01:49:20.580,8/1/2023 01:49:32.380
SendNotification,8/1/2023 02:02:11.810,8/1/2023 02:02:53.110
SendNotification,8/1/2023 02:15:03.040,8/1/2023 02:15:33.040
SendNotification,8/1/2023 02:27:54.270,8/1/2023 02:28:32.370
ModifyItem,8/1/2023 02:40:45.500,8/1/2023 02:41:59.000
GetPaymentList,8/1/2023 02:53:36.730,8/1/2023 02:53:45.030
